docid|source|sourcetype|target|targettype|type
1576|Quantum-Eegnet (Qeegnet)|Paper|Eegnet|Topic|RELATED_TO
1576|Quantum-Eegnet (Qeegnet)|Paper|Bci Competition Iv 2A|Topic|RELATED_TO
1577|T-Fake Dataset|Topic|Philipp Flotho|Author|AUTHORED
1577|T-Fake Dataset|Topic|Moritz Piening|Author|AUTHORED
1577|T-Fake Dataset|Topic|Anna Kukleva|Author|AUTHORED
1577|T-Fake Dataset|Topic|Gabriele Steidl|Author|AUTHORED
1577|T-Fake Dataset|Topic|Rgb2Thermal Loss Function|Topic|RELATED_TO
1577|T-Fake Dataset|Topic|Probabilistic Landmark Prediction|Topic|RELATED_TO
1577|T-Fake Dataset|Topic|Label Adaptation Networks|Topic|RELATED_TO
1578|Diffusion Tensor Imaging (Dti)|Topic|Dodti|Topic|RELATED_TO
1578|Dodti|Topic|Jialong Li|Author|AUTHORED
1578|Dodti|Topic|Zhicheng Zhang|Author|AUTHORED
1578|Dodti|Topic|Yunwei Chen|Author|AUTHORED
1578|Dodti|Topic|Qiqi Lu|Author|AUTHORED
1578|Dodti|Topic|Ye Wu|Author|AUTHORED
1578|Dodti|Topic|Xiaoming Liu|Author|AUTHORED
1578|Dodti|Topic|Qianjin Feng|Author|AUTHORED
1578|Dodti|Topic|Yanqiu Feng|Author|AUTHORED
1578|Dodti|Topic|Xinyuan Zhang|Author|AUTHORED
1579|Neural Transcoding Vision Transformer|Topic|Domain Matching|Topic|RELATED_TO
1579|Neural Transcoding Vision Transformer|Topic|Romeo Lanzino|Author|AUTHORED
1579|Neural Transcoding Vision Transformer|Topic|Federico Fontana|Author|AUTHORED
1579|Neural Transcoding Vision Transformer|Topic|Luigi Cinque|Author|AUTHORED
1579|Neural Transcoding Vision Transformer|Topic|Francesco Scarcello|Author|AUTHORED
1579|Neural Transcoding Vision Transformer|Topic|Atsuto Maki|Author|AUTHORED
1580|Tumsyn|Paper|Multimodal Brain Magnetic Resonance Imaging|Topic|RELATED_TO
1581|Hyperbrain|Topic|Sadaf Sadeghian|Author|AUTHORED
1581|Hyperbrain|Topic|Xiaoxiao Li|Author|AUTHORED
1581|Hyperbrain|Topic|Margo Seltzer|Author|AUTHORED
1581|Hyperbrain|Topic|Autism Spectrum Disorder|Topic|RELATED_TO
1581|Hyperbrain|Topic|Attention Deficit Hyperactivity Disorder|Topic|RELATED_TO
1582|Block-Term Tensor Regression|Topic|Healthcare|Topic|RELATED_TO
1582|Block-Term Tensor Regression|Topic|Neuroscience|Topic|RELATED_TO
1582|Federated Block-Term Tensor Regression|Topic|Healthcare|Topic|RELATED_TO
1582|Federated Block-Term Tensor Regression|Topic|Finger Movement Decoding|Topic|RELATED_TO
1582|Federated Block-Term Tensor Regression|Topic|Heart Disease Prediction|Topic|RELATED_TO
1582|Axel Faes|Author|Federated Block-Term Tensor Regression|Topic|AUTHORED
1582|Ashkan Pirmani|Author|Federated Block-Term Tensor Regression|Topic|AUTHORED
1582|Yves Moreau|Author|Federated Block-Term Tensor Regression|Topic|AUTHORED
1582|Liesbet M. Peeters|Author|Federated Block-Term Tensor Regression|Topic|AUTHORED
1583|Brain Dynamics|Topic|Fractal Geometry|Topic|RELATED_TO
1583|Fractal Geometry|Topic|Eeg|Topic|RELATED_TO
1583|Lucas G. S. França|Author|Fractal Geometry|Topic|AUTHORED
1583|José G. V. Miranda|Author|Fractal Geometry|Topic|AUTHORED
1583|Marco Leite|Author|Fractal Geometry|Topic|AUTHORED
1583|Niraj K. Sharma|Author|Fractal Geometry|Topic|AUTHORED
1583|Matthew C. Walker|Author|Fractal Geometry|Topic|AUTHORED
1583|Louis Lemieux|Author|Fractal Geometry|Topic|AUTHORED
1583|Yujiang Wang|Author|Fractal Geometry|Topic|AUTHORED
1583|Chhabra-Jensen Algorithm|Topic|Fractal Geometry|Topic|RELATED_TO
1584|Fmri Data Collection And Analysis|Topic|Functional Brain Imaging|Topic|RELATED_TO
1584|Functional Brain Imaging|Topic|Quality Control (Qc) Process|Topic|RELATED_TO
1584|Quality Control (Qc) Process|Topic|Flag-Qc|Topic|RELATED_TO
1584|Flag-Qc|Topic|Matthew Kollada|Author|AUTHORED
1584|Flag-Qc|Topic|Qingzhu Gao|Author|AUTHORED
1584|Flag-Qc|Topic|Monika S Mellem|Author|AUTHORED
1584|Flag-Qc|Topic|Tathagata Banerjee|Author|AUTHORED
1584|Flag-Qc|Topic|William J Martin|Author|AUTHORED
1585|Major Depressive Disorder|Topic|Neuroimaging Modalities|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Healthy Controls|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Participants|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Polygenic Risk Score|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Environmental Variables|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Biological Psychiatry|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Computational Psychiatry|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Multivariate Machine Learning|Topic|DISCUSSES
1585|Major Depressive Disorder|Topic|Ecologically Valid Phenotyping|Topic|DISCUSSES
1585|Nils R. Winter|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Ramona Leenings|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Jan Ernsting|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Kelvin Sarink|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Lukas Fisch|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Daniel Emden|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Julian Blanke|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Janik Goltermann|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Nils Opel|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Carlotta Barkhau|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Susanne Meinert|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Katharina Dohm|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Jonathan Repple|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Marco Mauritz|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Marius Gruber|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Elisabeth J. Leehr|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Dominik Grotegerd|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Ronny Redlich|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Andreas Jansen|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Igor Nenadic|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Markus Nöthen|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Andreas Forstner|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Marcella Rietschel|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Joachim Groß|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Jochen Bauer|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Walter Heindel|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Till Andlauer|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Simon Eickhoff|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Tilo Kircher|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Udo Dannlowski|Author|Major Depressive Disorder|Topic|AUTHORED
1585|Tim Hahn|Author|Major Depressive Disorder|Topic|AUTHORED
1586|Magnetic Resonance Imaging|Topic|Radiofrequency Excitation|Topic|RELATED_TO
1586|Clinical Diagnosis|Topic|Biophysical Data|Topic|DISCUSSES
1586|Biophysical Data|Topic|Mri Contrasts|Topic|DISCUSSES
1586|Mri Contrasts|Topic|Rf Sequences|Topic|DISCUSSES
1586|Vision Transformer-Based Framework|Topic|Spatiotemporal Magnetic Signal Evolution|Topic|AUTHORED
1586|Vision Transformer-Based Framework|Topic|Brain Tissue Response|Topic|AUTHORED
1586|Vision Transformer-Based Framework|Topic|Mri On A Chip|Topic|AUTHORED
1586|Calibration Scan|Topic|Image Contrasts|Topic|DISCUSSES
1586|Image Contrasts|Topic|Molecular Composition|Topic|DISCUSSES
1586|Human Brain Tissue|Topic|Molecular Composition|Topic|DISCUSSES
1586|Deepmonc|Topic|Human Brain Tissue|Topic|AUTHORED
1586|Deepmonc|Topic|Cancer Patient|Topic|AUTHORED
1586|Deepmonc|Topic|Healthy Subjects|Topic|AUTHORED
1586|Deepmonc|Topic|Imaging Sites|Topic|AUTHORED
1586|Deepmonc|Topic|Alternative Protocols|Topic|DISCUSSES
1586|Dinor Nagar|Author|Deepmonc|Topic|AUTHORED
1586|Moritz Zaiss|Author|Deepmonc|Topic|AUTHORED
1586|Or Perlman|Author|Deepmonc|Topic|AUTHORED
1587|Three New Textbooks|Paper|Teaching Computational Neuroscience|Topic|DISCUSSES
1587|Three New Textbooks|Paper|Péter Érdi|Author|AUTHORED
1588|Fabian|Topic|Hélène Lajous|Author|AUTHORED
1588|Fabian|Topic|Christopher W. Roy|Author|AUTHORED
1588|Fabian|Topic|Tom Hilbert|Author|AUTHORED
1588|Fabian|Topic|Priscille De Dumast|Author|AUTHORED
1588|Fabian|Topic|Sébastien Tourbier|Author|AUTHORED
1588|Fabian|Topic|Yasser Alemán-Gómez|Author|AUTHORED
1588|Fabian|Topic|Jérôme Yerly|Author|AUTHORED
1588|Fabian|Topic|Thomas Yu|Author|AUTHORED
1588|Fabian|Topic|Hamza Kebiri|Author|AUTHORED
1588|Fabian|Topic|Kelly Payette|Author|AUTHORED
1588|Fabian|Topic|Jean-Baptiste Ledoux|Author|AUTHORED
1588|Fabian|Topic|Reto Meuli|Author|AUTHORED
1588|Fabian|Topic|Patric Hagmann|Author|AUTHORED
1588|Fabian|Topic|Andras Jakab|Author|AUTHORED
1588|Fabian|Topic|Vincent Dunet|Author|AUTHORED
1588|Fabian|Topic|Mériam Koob|Author|AUTHORED
1588|Fabian|Topic|Tobias Kober|Author|AUTHORED
1588|Fabian|Topic|Matthias Stuber|Author|AUTHORED
1588|Fabian|Topic|Meritxell Bach Cuadra|Author|AUTHORED
1589|Tailored Patient Information: Some Issues And Questions|Paper|Ehud Reiter|Author|AUTHORED
1589|Tailored Patient Information: Some Issues And Questions|Paper|Liesl Osman|Author|AUTHORED
1589|Tailored Patient Information (Tpi) Systems|Topic|Natural-Language Generation (Nlg) Community|Topic|RELATED_TO
1589|Tailored Patient Information (Tpi) Systems|Topic|Medical Community|Topic|RELATED_TO
1589|Tailored Patient Information (Tpi) Systems|Topic|Asthma-Information Booklets|Topic|RELATED_TO
1589|Tailored Patient Information (Tpi) Systems|Topic|Smoking-Cessation Letters|Topic|RELATED_TO
1590|Generalized Pólya Urn|Topic|Sequential Estimation-Adjusted Urn Model|Topic|RELATED_TO
1590|Li-X. Zhang|Author|Sequential Estimation-Adjusted Urn Model|Topic|AUTHORED
1590|Feifang Hu|Author|Sequential Estimation-Adjusted Urn Model|Topic|AUTHORED
1590|Siu Hung Cheung|Author|Sequential Estimation-Adjusted Urn Model|Topic|AUTHORED
1591|Bayesian Transformation Hazard Models|Topic|Gousheng Yin|Author|AUTHORED
1591|Bayesian Transformation Hazard Models|Topic|Joseph G. Ibrahim|Author|AUTHORED
1592|Fatigue, Sleepiness And Disturbed Sleep|Topic|Electrophysiology|Topic|RELATED_TO
1592|Electrophysiology|Topic|Enobio|Topic|RELATED_TO
1592|Enobio|Topic|G. Ruffini|Author|AUTHORED
1592|Enobio|Topic|S. Dunne|Author|AUTHORED
1592|Enobio|Topic|L. Fuentemilla|Author|AUTHORED
1592|Enobio|Topic|C. Grau|Author|AUTHORED
1592|Enobio|Topic|E. Farres|Author|AUTHORED
1592|Enobio|Topic|J. Marco-Pallares|Author|AUTHORED
1592|Enobio|Topic|P. C. P. Watts|Author|AUTHORED
1592|Enobio|Topic|S. R. P. Silva|Author|AUTHORED
1593|Cell Cycling Models Of Carcinogenesis: A Complex Systems Analysis|Paper|V. I. Prisecaru|Author|AUTHORED
1593|Cell Cycling Models Of Carcinogenesis: A Complex Systems Analysis|Paper|I. C. Baianu|Author|AUTHORED
1593|Cell Cycling Models Of Carcinogenesis: A Complex Systems Analysis|Paper|Carcinogenesis|Topic|DISCUSSES
1593|Cell Cycling Models Of Carcinogenesis: A Complex Systems Analysis|Paper|Cyclins|Topic|DISCUSSES
1593|Cyclins|Topic|Tp53|Topic|RELATED_TO
1593|Cyclins|Topic|Thomsen-Friedenreich Antigen|Topic|RELATED_TO
1593|Cyclins|Topic|Rb|Topic|RELATED_TO
1593|Cyclins|Topic|Mdm2|Topic|RELATED_TO
1593|Cyclins|Topic|C-Myc|Topic|RELATED_TO
1593|Cyclins|Topic|P21|Topic|RELATED_TO
1593|Cyclins|Topic|P27|Topic|RELATED_TO
1593|Cyclins|Topic|Bax|Topic|RELATED_TO
1593|Cyclins|Topic|Bad|Topic|RELATED_TO
1593|Cyclins|Topic|Bcl-2|Topic|RELATED_TO
1594|Drug Effectiveness|Topic|Patient Compliance|Topic|RELATED_TO
1594|Patient Compliance|Topic|Latent Factors|Topic|RELATED_TO
1594|Latent Factors|Topic|Quantum Processes|Topic|RELATED_TO
1594|Quantum Processes|Topic|Dominik Janzing|Author|AUTHORED
1594|Quantum Processes|Topic|Thomas Beth|Author|AUTHORED
1595|Biology As An Emergent Science|Paper|Biological System|Topic|DISCUSSES
1595|Biological System|Topic|Young'S Model|Topic|RELATED_TO
1595|Young'S Model|Topic|Cancer Cachexia|Topic|RELATED_TO
1596|Neural Networks In 3D Medical Scan Visualization|Paper|Andreas Elsner|Author|AUTHORED
1596|Neural Networks In 3D Medical Scan Visualization|Paper|Gitta Domik|Author|AUTHORED
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Friedman'S Urn Model|Topic|RELATED_TO
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Multi-Dimensional Gaussian Process|Topic|DISCUSSES
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Stochastic Differential Equation|Topic|DISCUSSES
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Asymptotic Normality|Topic|DISCUSSES
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Law Of The Iterated Logarithm|Topic|DISCUSSES
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Randomized-Play-The-Winner Rule|Topic|DISCUSSES
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Li-Xin Zhang|Author|AUTHORED
1597|Gaussian Approximation For Multi-Color Generalized Friedman'S Urn Model|Paper|Feifang Hu|Author|AUTHORED
1599|Spatio-Temporal Structuring Of Brain Activity - Description Of Interictal Eeg In Paediatric Frontal Lobe Epilepsy|Paper|W. Bunk|Author|AUTHORED
1599|Spatio-Temporal Structuring Of Brain Activity - Description Of Interictal Eeg In Paediatric Frontal Lobe Epilepsy|Paper|T. Aschenbrenner|Author|AUTHORED
1599|Spatio-Temporal Structuring Of Brain Activity - Description Of Interictal Eeg In Paediatric Frontal Lobe Epilepsy|Paper|G. Kluger|Author|AUTHORED
1599|Spatio-Temporal Structuring Of Brain Activity - Description Of Interictal Eeg In Paediatric Frontal Lobe Epilepsy|Paper|S. Springer|Author|AUTHORED
1600|Nonparametric Methodology For The Time-Dependent Partial Area Under The Roc Curve|Paper|Roc Curve|Topic|DISCUSSES
1600|Nonparametric Methodology For The Time-Dependent Partial Area Under The Roc Curve|Paper|Pauc|Topic|DISCUSSES
1600|Nonparametric Methodology For The Time-Dependent Partial Area Under The Roc Curve|Paper|Biomarker|Topic|DISCUSSES
1600|Nonparametric Methodology For The Time-Dependent Partial Area Under The Roc Curve|Paper|Aids Clinical Trials Group (Actg) 175 Study|Topic|DISCUSSES
1600|Hung Hung|Author|Nonparametric Methodology For The Time-Dependent Partial Area Under The Roc Curve|Paper|AUTHORED
1600|Chin-Tsang Chiang|Author|Nonparametric Methodology For The Time-Dependent Partial Area Under The Roc Curve|Paper|AUTHORED
1601|Clinical Trial Data|Topic|Individualized Treatment Rule|Topic|RELATED_TO
1601|Individualized Treatment Rule|Topic|L_1-Penalized Least Squares|Topic|RELATED_TO
1601|Min Qian|Author|L_1-Penalized Least Squares|Topic|AUTHORED
1601|Susan A. Murphy|Author|L_1-Penalized Least Squares|Topic|AUTHORED
1603|Sequential Monitoring In Clinical Trials|Topic|Randomization-Based Context|Topic|RELATED_TO
1603|Randomization-Based Context|Topic|Conditional Tests|Topic|RELATED_TO
1603|Randomization-Based Context|Topic|Information Fraction|Topic|RELATED_TO
1603|Randomization-Based Context|Topic|Efron'S Biased Coin Design|Topic|RELATED_TO
1603|Victoria Plamadeala|Author|Randomization-Based Context|Topic|AUTHORED
1603|William F. Rosenberger|Author|Randomization-Based Context|Topic|AUTHORED
1604|Multi-Objective Optimal Designs In Comparative Clinical Trials With Covariates: The Reinforced Doubly Adaptive Biased Coin Design|Paper|Alessandro Baldi Antognini|Author|AUTHORED
1604|Multi-Objective Optimal Designs In Comparative Clinical Trials With Covariates: The Reinforced Doubly Adaptive Biased Coin Design|Paper|Maroussa Zagoraiou|Author|AUTHORED
1605|A Dual-Beam Irradiation Facility For A Novel Hybrid Cancer Therapy|Paper|Svilen Sabchevski|Author|AUTHORED
1605|A Dual-Beam Irradiation Facility For A Novel Hybrid Cancer Therapy|Paper|Toshitaka Idehara|Author|AUTHORED
1605|A Dual-Beam Irradiation Facility For A Novel Hybrid Cancer Therapy|Paper|Shintaro Ishiyama|Author|AUTHORED
1605|A Dual-Beam Irradiation Facility For A Novel Hybrid Cancer Therapy|Paper|Norio Miyoshi|Author|AUTHORED
1605|A Dual-Beam Irradiation Facility For A Novel Hybrid Cancer Therapy|Paper|Toshiaki Tatsukawa|Author|AUTHORED
1606|Decision-Making Model|Topic|Alzheimer'S Disease|Topic|RELATED_TO
1606|Athanasios Alexiou|Author|Decision-Making Model|Topic|AUTHORED
1606|Panayiotis Vlamos|Author|Decision-Making Model|Topic|AUTHORED
1607|Balancing Treatment Allocation For Influential Covariates|Topic|Clinical Trials|Topic|RELATED_TO
1607|Biomarkers|Topic|Translational Research|Topic|RELATED_TO
1607|Translational Research|Topic|Genomics|Topic|RELATED_TO
1607|Translational Research|Topic|Proteomics|Topic|RELATED_TO
1607|Translational Research|Topic|Metabolomics|Topic|RELATED_TO
1607|Stratified Permuted Block Randomization|Topic|Minimization Methods|Topic|RELATED_TO
1607|Covariate-Adaptive Design|Topic|Yanqing Hu|Author|AUTHORED
1607|Covariate-Adaptive Design|Topic|Feifang Hu|Author|AUTHORED
1609|Influence Diagrams|Topic|Bayesian Statistical Models|Topic|RELATED_TO
1609|User-Based Architecture|Topic|Influence Diagrams|Topic|DISCUSSES
1609|User-Based Architecture|Topic|Physicians|Topic|DISCUSSES
1609|User-Based Architecture|Topic|Two-Arm Parallel Randomized Clinical Trials (Taprct)|Topic|DISCUSSES
1609|Patient-Flow Diagram|Topic|Two-Arm Parallel Randomized Clinical Trials (Taprct)|Topic|RELATED_TO
1609|Cohort-State Diagram|Topic|Two-Arm Parallel Randomized Clinical Trials (Taprct)|Topic|RELATED_TO
1609|Construction Steps|Topic|Thomas|Topic|AUTHORED
1609|Thomas|Topic|Physicians|Topic|DISCUSSES
1609|Harold P. Lehmann|Author|End-User Construction Of Influence Diagrams For Bayesian Statistics|Paper|AUTHORED
1609|Ross D. Shachter|Author|End-User Construction Of Influence Diagrams For Bayesian Statistics|Paper|AUTHORED
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Randomized Clinical Trials|Topic|DISCUSSES
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Incremental Cost-Effective Ratio (Icer)|Topic|DISCUSSES
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Cancer Therapy|Topic|DISCUSSES
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Cluster Analysis|Topic|DISCUSSES
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Patient Stratification Factors|Topic|DISCUSSES
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Age|Topic|DISCUSSES
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Gender|Topic|DISCUSSES
1610|Cost Effectiveness Statistic: A Proposal To Take Into Account The Patient Stratification Factors|Paper|Disease Severity|Topic|DISCUSSES
1611|Scarf|Paper|Combinatorial Biomarkers|Topic|DISCUSSES
1611|Scarf|Paper|Alzheimer'S Disease|Topic|DISCUSSES
1611|Scarf|Paper|Dementia|Topic|DISCUSSES
1612|Identifiability Of Subgroup Causal Effects In Randomized Experiments With Nonignorable Missing Covariates|Paper|Peng Ding|Author|AUTHORED
1612|Identifiability Of Subgroup Causal Effects In Randomized Experiments With Nonignorable Missing Covariates|Paper|Zhi Geng|Author|AUTHORED
1613|Da-Crm|Topic|Toxicity Outcome|Topic|RELATED_TO
1613|Da-Crm|Topic|Bayesian Data Augmentation|Topic|RELATED_TO
1613|Da-Crm|Topic|Phase I Cancer Clinical Trials|Topic|RELATED_TO
1613|Suyu Liu|Author|Da-Crm|Topic|AUTHORED
1613|Guosheng Yin|Author|Da-Crm|Topic|AUTHORED
1613|Ying Yuan|Author|Da-Crm|Topic|AUTHORED
1614|Survregcenscov|Topic|Stanislas Hubeaux|Author|AUTHORED
1614|Survregcenscov|Topic|Kaspar Rufibach|Author|AUTHORED
1615|Biased-Coin Designs|Topic|Treatment Allocation|Topic|RELATED_TO
1615|Efron'S Biased-Coin Rule|Topic|Biased-Coin Designs|Topic|DISCUSSES
1615|Anthony C. Atkinson|Author|Biased-Coin Designs|Topic|AUTHORED
1615|Loss Of Information|Topic|Imbalance|Topic|RELATED_TO
1615|Selection Bias|Topic|Imbalance|Topic|RELATED_TO
1615|Bayesian Rule|Topic|Selection Bias|Topic|RELATED_TO
1615|Large Sample|Topic|Small-Sample Simulations|Topic|RELATED_TO
1616|Sharp Bounds On The Variance|Topic|Difference-In-Means Estimator|Topic|RELATED_TO
1616|Sharp Bounds On The Variance|Topic|Completely Randomized Experiments|Topic|RELATED_TO
1616|Identification Problem In Causal Inference|Topic|Sharp Bounds On The Variance|Topic|DISCUSSES
1616|Wald-Type Confidence Intervals|Topic|Sharp Bounds On The Variance|Topic|DISCUSSES
1616|Randomized Controlled Trials|Topic|Sharp Bounds On The Variance|Topic|RELATED_TO
1616|Randomized Clinical Trials|Topic|Sharp Bounds On The Variance|Topic|RELATED_TO
1616|Peter M. Aronow|Author|Sharp Bounds On The Variance|Topic|AUTHORED
1616|Donald P. Green|Author|Sharp Bounds On The Variance|Topic|AUTHORED
1616|Donald K. K. Lee|Author|Sharp Bounds On The Variance|Topic|AUTHORED
1617|Two-Stage Adaptive Dose-Response Study Designs|Topic|Maximum Likelihood Estimate|Topic|RELATED_TO
1617|Two-Stage Adaptive Dose-Response Study Designs|Topic|Bayesian Optimal Design|Topic|RELATED_TO
1617|Two-Stage Adaptive Dose-Response Study Designs|Topic|Parameter Uncertainty|Topic|RELATED_TO
1617|Two-Stage Adaptive Dose-Response Study Designs|Topic|Sigmoid Emax Dose-Response Model|Topic|RELATED_TO
1617|Two-Stage Adaptive Dose-Response Study Designs|Topic|D-Optimality Criterion|Topic|RELATED_TO
1617|Emma Mccallum|Author|Two-Stage Adaptive Dose-Response Study Designs|Topic|AUTHORED
1617|Björn Bornkamp|Author|Two-Stage Adaptive Dose-Response Study Designs|Topic|AUTHORED
1618|Breast Imaging|Topic|Numerical Observers|Topic|RELATED_TO
1618|Numerical Observers|Topic|Human Observer|Topic|RELATED_TO
1618|Spatiotemporal Contrast Sensitivity Function|Topic|Multi-Slice Channelized Hotelling Observer|Topic|RELATED_TO
1618|Contrast Masking|Topic|Numerical Observers|Topic|RELATED_TO
1618|Ali R. N. Avanaki|Author|Numerical Observers|Topic|AUTHORED
1618|Kathryn S. Espig|Author|Numerical Observers|Topic|AUTHORED
1618|Albert Xthona|Author|Numerical Observers|Topic|AUTHORED
1618|Tom R. L. Kimpe|Author|Numerical Observers|Topic|AUTHORED
1618|Predrag R. Bakic|Author|Numerical Observers|Topic|AUTHORED
1618|Andrew D. A. Maidment|Author|Numerical Observers|Topic|AUTHORED
1619|Multgee|Topic|Anestis Touloumis|Author|AUTHORED
1620|A Stochastic Evolutionary Model For Capturing Human Dynamics|Paper|Trevor Fenner|Author|AUTHORED
1620|A Stochastic Evolutionary Model For Capturing Human Dynamics|Paper|Mark Levene|Author|AUTHORED
1620|A Stochastic Evolutionary Model For Capturing Human Dynamics|Paper|George Loizou|Author|AUTHORED
1621|Funnel Plot|Topic|Meta-Analysis|Topic|RELATED_TO
1621|Jack Bowden|Author|Funnel Plot|Topic|AUTHORED
1621|Chris Jackson|Author|Funnel Plot|Topic|AUTHORED
1621|Cambridge Science Festival|Topic|Funnel Plot|Topic|RELATED_TO
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Yifan Wang|Author|AUTHORED
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Tian You|Author|AUTHORED
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Martin Lysy|Author|AUTHORED
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Survival Analysis|Topic|RELATED_TO
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Parametric Likelihood-Based Estimators|Topic|RELATED_TO
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Expectation-Conditional-Maximization (Ecm) Algorithm|Topic|RELATED_TO
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Colon Cancer Clinical Trial|Topic|RELATED_TO
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Haft Maximum Likelihood Estimator|Topic|RELATED_TO
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Homoscedastic Model|Topic|RELATED_TO
1622|A Heteroscedastic Accelerated Failure Time Model For Survival Analysis|Paper|Heteroscedasticity|Topic|RELATED_TO
1623|Modeling Long-Term Outcomes And Treatment Effects After Androgen Deprivation Therapy For Prostate Cancer|Paper|Yolanda Hagar|Author|AUTHORED
1623|Modeling Long-Term Outcomes And Treatment Effects After Androgen Deprivation Therapy For Prostate Cancer|Paper|James J. Dignam|Author|AUTHORED
1623|Modeling Long-Term Outcomes And Treatment Effects After Androgen Deprivation Therapy For Prostate Cancer|Paper|Vanja Dukic|Author|AUTHORED
1624|Differentially Private Algorithms For Stochastic Multi-Armed Bandit Problem|Topic|Aristide Tossou|Author|AUTHORED
1624|Differentially Private Algorithms For Stochastic Multi-Armed Bandit Problem|Topic|Christos Dimitrakakis|Author|AUTHORED
1625|Stochastic Processes|Topic|Human Behaviour|Topic|RELATED_TO
1625|Human Behaviour|Topic|Mobile Phone Networks|Topic|RELATED_TO
1625|Human Behaviour|Topic|Social Media|Topic|RELATED_TO
1625|Stochastic Urn-Based Model|Topic|Mixture Models|Topic|RELATED_TO
1625|Mixture Models|Topic|Exponential Distributions|Topic|RELATED_TO
1625|Survival Analysis|Topic|Clinical Trials|Topic|RELATED_TO
1625|Survival Analysis|Topic|Reliability Analysis|Topic|RELATED_TO
1625|Survival Analysis|Topic|Large Data Sets|Topic|RELATED_TO
1625|Heterogeneity In Data|Topic|Mixture Models|Topic|RELATED_TO
1625|Search Engine Queries|Topic|Mixture Models|Topic|RELATED_TO
1625|Trevor Fenner|Author|Stochastic Urn-Based Model|Topic|AUTHORED
